episode,avg_loss,avg_H,avg_MCT,ep_reward,starved,srpt_agree,lambda_ent
299,-0.159771,0.661529,43.7872,-0.088659,0,0.5938,0.29118
300,-0.176172,0.720766,93.7241,-0.138165,0,0.2326,0.29115
301,-0.168333,0.678888,29.1951,-0.099631,1,0.6842,0.29112
302,-0.165238,0.650880,56.0166,-0.101905,1,0.4167,0.29109
303,-0.156160,0.637678,40.4812,-0.098154,0,0.6667,0.29106
304,-0.146798,0.646198,52.6352,-0.108654,0,0.5806,0.29103
305,-0.159806,0.676448,38.3180,-0.098902,1,0.4583,0.29100
306,-0.161824,0.664089,86.7458,-0.111433,0,0.3800,0.29097
307,-0.161091,0.667714,109.9433,-0.114432,0,0.3968,0.29094
308,-0.162952,0.657788,55.1555,-0.121615,1,0.4286,0.29091
309,-0.171133,0.700259,51.2345,-0.105783,0,0.4516,0.29088
310,-0.144777,0.631001,44.7651,-0.074345,0,0.5610,0.29085
311,-0.152809,0.672039,43.2886,-0.096971,0,0.5714,0.29083
312,-0.161250,0.663839,44.2379,-0.108444,0,0.5200,0.29080
313,-0.159910,0.668370,56.4203,-0.114987,0,0.3226,0.29077
314,-0.169135,0.684034,34.4297,-0.074403,0,0.5806,0.29074
315,-0.170290,0.681798,68.4051,-0.163651,0,0.4000,0.29071
316,-0.150471,0.649968,59.9938,-0.125073,0,0.3548,0.29068
317,-0.165510,0.682747,65.4405,-0.112538,0,0.4324,0.29065
318,-0.168357,0.683189,64.7541,-0.117525,0,0.5278,0.29062
319,-0.158037,0.652231,50.2626,-0.084643,0,0.5500,0.29059
320,-0.159670,0.682621,69.2448,-0.141074,0,0.5484,0.29056
321,-0.161253,0.664267,88.6277,-0.117812,0,0.3125,0.29053
322,-0.162986,0.670669,55.5459,-0.158771,0,0.3333,0.29050
323,-0.176211,0.705783,24.2925,-0.087705,1,0.3889,0.29047
324,-0.163005,0.662564,62.8131,-0.107770,0,0.1622,0.29044
325,-0.160182,0.667680,72.5720,-0.115610,1,0.2750,0.29041
326,-0.166874,0.678323,31.2565,-0.086686,1,0.2609,0.29038
327,-0.158123,0.681786,30.1441,-0.094532,0,0.7143,0.29035
328,-0.162583,0.680988,68.2270,-0.113501,0,0.3947,0.29032
329,-0.161240,0.653191,82.1310,-0.139393,0,0.4737,0.29029
330,-0.171595,0.699494,65.7765,-0.121994,0,0.3333,0.29026
331,-0.163528,0.673033,73.9628,-0.121815,0,0.5385,0.29024
332,-0.157411,0.660387,107.3115,-0.118485,0,0.2667,0.29021
333,-0.172569,0.698097,82.5072,-0.099346,0,0.3455,0.29018
334,-0.175830,0.704380,50.4763,-0.102193,0,0.3125,0.29015
335,-0.151097,0.673591,39.5465,-0.110029,0,0.6522,0.29012
336,-0.159700,0.675951,64.2622,-0.106870,0,0.5641,0.29009
337,-0.176503,0.703859,43.5430,-0.092501,0,0.3333,0.29006
338,-0.163703,0.665543,61.6831,-0.109447,1,0.3889,0.29003
339,-0.161318,0.666077,33.5844,-0.086313,0,0.7308,0.29000
340,-0.155984,0.664596,55.1608,-0.091985,0,0.4359,0.28997
341,-0.168608,0.684043,25.7757,-0.088653,1,0.5263,0.28994
342,-0.158676,0.664363,25.2668,-0.060697,0,0.4828,0.28991
343,-0.159622,0.646444,55.0012,-0.138847,0,0.4583,0.28988
344,-0.167387,0.684259,91.0088,-0.119306,0,0.3878,0.28985
345,-0.180114,0.709607,26.7554,-0.091595,1,0.5263,0.28982
346,-0.177374,0.697596,40.9141,-0.112657,0,0.6087,0.28979
347,-0.154165,0.661092,36.0544,-0.083512,0,0.4286,0.28976
348,-0.166537,0.666293,55.6327,-0.094850,0,0.4474,0.28973
349,-0.168098,0.671668,25.9299,-0.057746,0,0.6452,0.28970
350,-0.164673,0.681923,44.2355,-0.074721,0,0.4750,0.28968
351,-0.175014,0.699280,35.9400,-0.075419,0,0.2581,0.28965
352,-0.162319,0.669928,33.5235,-0.068810,0,0.6471,0.28962
353,-0.149023,0.658119,44.9385,-0.077810,0,0.3784,0.28959
354,-0.171012,0.698726,70.4343,-0.115943,0,0.3000,0.28956
355,-0.161176,0.668046,81.7084,-0.150682,0,0.3939,0.28953
356,-0.159905,0.662579,41.3267,-0.065515,0,0.4762,0.28950
357,-0.155088,0.660436,42.1719,-0.113346,0,0.5217,0.28947
358,-0.165321,0.670495,73.1648,-0.136383,0,0.3333,0.28944
359,-0.169045,0.673916,78.3566,-0.113467,0,0.4222,0.28941
360,-0.172260,0.705727,34.7497,-0.086119,1,0.5556,0.28938
361,-0.157681,0.664919,79.3055,-0.098116,0,0.5179,0.28935
362,-0.159007,0.658788,86.0927,-0.111820,1,0.3200,0.28932
363,-0.176796,0.680439,58.3320,-0.114450,0,0.5455,0.28929
364,-0.161242,0.660689,83.4672,-0.116488,0,0.4667,0.28926
365,-0.162169,0.677111,55.6731,-0.092739,1,0.4474,0.28923
366,-0.163184,0.658628,87.3644,-0.114234,0,0.3750,0.28920
