episode,avg_loss,avg_H,avg_MCT,ep_reward,starved,srpt_agree,lambda_ent
1223,-0.128785,0.501512,39.8250,-0.027040,0,0.4500,0.26392
1224,-0.141336,0.546555,76.3449,-0.037282,0,0.3333,0.26389
1225,-0.136367,0.527663,47.1307,-0.033308,0,0.6800,0.26386
1226,-0.131083,0.510358,51.4470,-0.028165,0,0.3913,0.26383
1227,-0.135283,0.523922,105.3212,-0.050099,0,0.3030,0.26380
1228,-0.139367,0.539189,60.5445,-0.035204,0,0.2273,0.26377
1229,-0.134467,0.520462,82.6431,-0.049987,0,0.5429,0.26374
1230,-0.153697,0.596046,50.2941,-0.029142,1,0.3810,0.26371
1231,-0.124823,0.488762,55.2448,-0.033675,1,0.5000,0.26369
1232,-0.134191,0.522292,52.7318,-0.029257,1,0.6087,0.26366
1233,-0.140243,0.545190,105.7798,-0.050383,0,0.4762,0.26363
1234,-0.141975,0.549792,15.1590,-0.008326,1,0.8000,0.26360
1235,-0.133456,0.514095,39.7271,-0.020844,1,0.5625,0.26357
1236,-0.138160,0.535529,69.8202,-0.039032,0,0.5484,0.26354
1237,-0.132428,0.520110,38.4171,-0.026911,1,0.5789,0.26351
1238,-0.143752,0.558021,32.0414,-0.021803,1,0.7273,0.26348
1239,-0.131774,0.517238,54.1325,-0.031925,0,0.4583,0.26345
1240,-0.130715,0.510348,53.8999,-0.024129,0,0.6818,0.26342
1241,-0.139609,0.544268,92.5628,-0.043189,0,0.4483,0.26339
1242,-0.134349,0.522274,32.0825,-0.018100,0,0.6522,0.26336
1243,-0.145860,0.565153,57.5871,-0.032994,0,0.4500,0.26333
1244,-0.133202,0.521434,71.1077,-0.041776,0,0.2500,0.26330
1245,-0.129686,0.505605,84.8228,-0.053111,0,0.4857,0.26327
1246,-0.143382,0.555162,107.7516,-0.060104,0,0.2500,0.26324
1247,-0.143393,0.558159,37.3102,-0.020600,0,0.4444,0.26321
1248,-0.134734,0.525846,61.6733,-0.040600,0,0.5405,0.26318
1249,-0.131415,0.512341,46.2198,-0.031715,0,0.5600,0.26315
1250,-0.147163,0.570088,62.5309,-0.024583,0,0.5000,0.26312
1251,-0.141395,0.549213,69.8790,-0.041802,0,0.5185,0.26310
1252,-0.138916,0.539964,46.8010,-0.027250,0,0.6957,0.26307
1253,-0.130149,0.507100,77.7464,-0.041688,0,0.5714,0.26304
1254,-0.139986,0.545203,62.0640,-0.037025,0,0.6857,0.26301
1255,-0.133462,0.522296,42.8490,-0.027513,0,0.6957,0.26298
1256,-0.136772,0.532214,49.4395,-0.034491,0,0.5161,0.26295
1257,-0.143263,0.557739,14.9912,-0.009700,0,0.9048,0.26292
1258,-0.144292,0.560461,46.5367,-0.029689,0,0.6364,0.26289
1259,-0.138951,0.542093,56.0189,-0.026812,0,0.4615,0.26286
1260,-0.140479,0.549695,23.7212,-0.009836,0,0.6111,0.26283
1261,-0.136816,0.533249,99.0153,-0.051315,0,0.4324,0.26280
1262,-0.134141,0.522575,87.5218,-0.040264,0,0.3214,0.26277
1263,-0.135829,0.529743,30.3644,-0.015785,0,0.6923,0.26274
1264,-0.138118,0.537389,59.6465,-0.027953,0,0.4500,0.26271
1265,-0.145001,0.565230,70.0524,-0.041120,0,0.5455,0.26268
1266,-0.141491,0.550414,93.8954,-0.055940,0,0.3800,0.26265
1267,-0.130661,0.514247,30.6312,-0.023349,0,0.8235,0.26262
1268,-0.139987,0.544070,64.4897,-0.036695,0,0.3750,0.26259
1269,-0.132973,0.519210,69.8662,-0.038242,0,0.4074,0.26256
1270,-0.132202,0.516452,94.0796,-0.046452,0,0.2857,0.26253
1271,-0.136140,0.532334,40.8726,-0.021338,0,0.5714,0.26251
1272,-0.125976,0.494025,68.8894,-0.046093,0,0.5806,0.26248
1273,-0.131305,0.513937,51.6487,-0.021994,0,0.2778,0.26245
1274,-0.136980,0.537569,33.7873,-0.024149,0,0.6957,0.26242
1275,-0.139162,0.543979,85.1107,-0.053575,0,0.5161,0.26239
1276,-0.136013,0.531079,24.0568,-0.014837,0,0.7647,0.26236
1277,-0.133729,0.526494,33.0928,-0.021739,1,0.6667,0.26233
1278,-0.139856,0.545438,68.9846,-0.041067,1,0.5833,0.26230
1279,-0.135003,0.529043,77.6976,-0.053456,1,0.4878,0.26227
1280,-0.134919,0.527276,38.6293,-0.029982,0,0.7407,0.26224
1281,-0.143001,0.557882,62.5426,-0.039223,0,0.5600,0.26221
1282,-0.142650,0.558751,64.5018,-0.039598,0,0.5667,0.26218
1283,-0.126353,0.497677,51.4097,-0.036377,0,0.5455,0.26215
1284,-0.148985,0.579276,73.8450,-0.044124,0,0.4000,0.26212
1285,-0.130982,0.514224,101.8769,-0.065092,0,0.3810,0.26209
1286,-0.135909,0.528665,56.3559,-0.026609,0,0.4167,0.26206
1287,-0.140849,0.548896,107.2092,-0.056973,0,0.2895,0.26203
1288,-0.135297,0.528810,86.2733,-0.039825,0,0.2143,0.26200
1289,-0.131721,0.514934,88.7080,-0.049210,0,0.5000,0.26197
1290,-0.126796,0.495607,59.9837,-0.030770,0,0.4231,0.26194
1291,-0.144080,0.562804,92.8035,-0.045977,1,0.2143,0.26192
1292,-0.142555,0.554934,72.7422,-0.035526,1,0.4231,0.26189
1293,-0.128208,0.501829,28.5967,-0.021603,0,0.8621,0.26186
1294,-0.136072,0.532103,63.1919,-0.045559,0,0.5556,0.26183
1295,-0.135299,0.529401,79.1411,-0.036963,0,0.4815,0.26180
1296,-0.128958,0.504634,61.2252,-0.030195,1,0.4762,0.26177
1297,-0.139834,0.545410,72.3248,-0.034586,0,0.3750,0.26174
1298,-0.136615,0.534520,55.8244,-0.038216,0,0.6486,0.26171
1299,-0.138940,0.542507,34.9292,-0.018101,0,0.7812,0.26168
1300,-0.137391,0.537761,59.4032,-0.036499,0,0.5769,0.26165
1301,-0.133463,0.521008,47.7101,-0.027241,0,0.4762,0.26162
1302,-0.135878,0.530925,67.6812,-0.030159,0,0.4000,0.26159
1303,-0.139600,0.543442,68.8376,-0.048129,0,0.5556,0.26156
1304,-0.134404,0.528120,83.9515,-0.042147,0,0.6000,0.26153
1305,-0.135183,0.528296,32.7185,-0.016124,1,0.5294,0.26150
1306,-0.139359,0.547970,66.5841,-0.036281,1,0.3000,0.26147
1307,-0.141212,0.551783,65.1177,-0.037334,0,0.5385,0.26144
1308,-0.133882,0.523585,70.0148,-0.036663,1,0.3478,0.26141
1309,-0.133299,0.522029,49.9703,-0.035902,0,0.8065,0.26138
1310,-0.138480,0.541105,99.1619,-0.053083,0,0.4375,0.26136
1311,-0.139199,0.547107,33.2372,-0.022230,1,0.5238,0.26133
1312,-0.140262,0.548268,57.9826,-0.031536,0,0.5500,0.26130
1313,-0.138134,0.541295,52.7335,-0.032339,1,0.5556,0.26127
1314,-0.130480,0.510633,16.4631,-0.009469,1,0.8500,0.26124
1315,-0.138068,0.542430,68.5495,-0.037946,0,0.3125,0.26121
1316,-0.133291,0.524136,52.1385,-0.034109,0,0.4857,0.26118
1317,-0.133082,0.519831,31.7197,-0.021950,0,0.8333,0.26115
1318,-0.140390,0.551491,45.4082,-0.028930,1,0.4737,0.26112
1319,-0.136852,0.536876,39.8022,-0.020322,0,0.5455,0.26109
1320,-0.131330,0.513333,66.1527,-0.038091,0,0.5455,0.26106
1321,-0.139096,0.543669,94.6680,-0.054203,0,0.4762,0.26103
1322,-0.130982,0.513741,67.8464,-0.042517,0,0.5405,0.26100
1323,-0.133177,0.521705,70.7369,-0.047011,0,0.3929,0.26097
1324,-0.135349,0.530228,61.2906,-0.031240,0,0.4643,0.26094
1325,-0.136746,0.532954,87.2310,-0.050510,0,0.3846,0.26091
1326,-0.133189,0.524452,62.5819,-0.035084,0,0.3810,0.26088
1327,-0.125730,0.492766,28.4821,-0.017459,0,0.6667,0.26085
1328,-0.131187,0.514711,56.1121,-0.029295,0,0.4800,0.26082
1329,-0.127040,0.499516,39.8902,-0.033781,0,0.8065,0.26079
1330,-0.137282,0.538137,76.9558,-0.050928,1,0.3214,0.26076
1331,-0.130308,0.512777,66.3515,-0.043350,0,0.5926,0.26074
1332,-0.132578,0.519762,46.4511,-0.030820,0,0.6522,0.26071
1333,-0.133859,0.526293,59.7379,-0.039248,0,0.6333,0.26068
1334,-0.135937,0.534932,17.0305,-0.012776,1,0.8000,0.26065
1335,-0.136320,0.538043,65.5132,-0.045724,0,0.5455,0.26062
1336,-0.128180,0.506779,36.1573,-0.015112,0,0.4737,0.26059
1337,-0.128613,0.505370,72.7684,-0.042421,1,0.4815,0.26056
1338,-0.139639,0.547029,58.9358,-0.028447,0,0.4583,0.26053
1339,-0.133333,0.523059,70.2463,-0.046959,0,0.4000,0.26050
1340,-0.132445,0.519576,27.3744,-0.018569,1,0.7500,0.26047
1341,-0.133951,0.528090,70.8512,-0.043265,0,0.3784,0.26044
1342,-0.128484,0.506087,32.6115,-0.013492,1,0.4545,0.26041
1343,-0.127760,0.500975,40.5195,-0.024779,1,0.5862,0.26038
1344,-0.139526,0.547842,81.3960,-0.040184,0,0.4839,0.26035
1345,-0.137704,0.542745,25.4807,-0.017883,1,0.6087,0.26032
1346,-0.133042,0.522070,32.0921,-0.020619,0,0.7692,0.26029
1347,-0.131583,0.519775,28.3988,-0.012914,1,0.7059,0.26026
1348,-0.129510,0.509514,81.5007,-0.041096,0,0.4688,0.26023
1349,-0.133209,0.523731,52.6315,-0.028196,0,0.6207,0.26020
1350,-0.133445,0.526882,21.6674,-0.012705,0,0.5238,0.26017
1351,-0.129168,0.506964,28.6272,-0.015394,0,0.8261,0.26015
1352,-0.134848,0.531291,76.7154,-0.046667,0,0.6364,0.26012
1353,-0.119085,0.471484,75.1686,-0.040176,0,0.4643,0.26009
1354,-0.137934,0.542825,60.4955,-0.029679,1,0.3478,0.26006
1355,-0.121024,0.478011,55.5013,-0.030961,0,0.3500,0.26003
1356,-0.138322,0.544201,63.9387,-0.031585,0,0.5417,0.26000
1357,-0.145625,0.573637,69.6958,-0.035527,0,0.4615,0.25997
1358,-0.140796,0.553310,50.3463,-0.026865,0,0.6154,0.25994
1359,-0.124036,0.489524,50.6186,-0.030922,0,0.4783,0.25991
1360,-0.123908,0.489726,43.0957,-0.034210,0,0.8000,0.25988
1361,-0.127765,0.504060,51.3955,-0.041520,1,0.7188,0.25985
1362,-0.142618,0.560003,8.5646,-0.004348,0,1.0000,0.25982
1363,-0.128682,0.504670,24.9994,-0.018148,0,0.7143,0.25979
1364,-0.127587,0.503618,30.8661,-0.023262,1,0.6538,0.25976
1365,-0.129391,0.512787,49.3708,-0.028813,0,0.5294,0.25973
1366,-0.126897,0.504011,47.4976,-0.022033,1,0.5714,0.25970
1367,-0.134084,0.531175,62.3039,-0.036267,1,0.5714,0.25967
1368,-0.128462,0.505713,44.3881,-0.027169,1,0.7826,0.25964
1369,-0.128046,0.504184,85.2974,-0.045659,1,0.2000,0.25961
1370,-0.151003,0.592652,62.5172,-0.040459,0,0.4375,0.25959
1371,-0.126333,0.497897,59.0536,-0.034131,0,0.5000,0.25956
1372,-0.123576,0.488417,19.4880,-0.014652,0,0.7500,0.25953
1373,-0.122885,0.485839,54.0821,-0.043750,0,0.8667,0.25950
1374,-0.131347,0.518026,76.9283,-0.052035,0,0.4074,0.25947
1375,-0.137070,0.539568,52.0604,-0.030899,0,0.3000,0.25944
1376,-0.132969,0.525104,33.2769,-0.020922,0,0.6250,0.25941
1377,-0.119612,0.473750,43.4819,-0.024899,0,0.4348,0.25938
1378,-0.134610,0.530377,32.1285,-0.022160,1,0.8649,0.25935
1379,-0.118996,0.471019,47.9246,-0.032655,1,0.6190,0.25932
1380,-0.128336,0.504544,41.1446,-0.029648,1,0.6800,0.25929
1381,-0.125887,0.499714,71.7441,-0.037376,0,0.4737,0.25926
1382,-0.125822,0.499586,57.7328,-0.025235,1,0.3103,0.25923
1383,-0.122421,0.485910,97.0883,-0.048074,0,0.3333,0.25920
1384,-0.136064,0.538137,66.7761,-0.030932,0,0.3333,0.25917
1385,-0.120213,0.475223,41.3360,-0.026215,1,0.6000,0.25914
1386,-0.129105,0.512457,78.6071,-0.046804,0,0.3333,0.25911
1387,-0.132170,0.521705,62.6376,-0.027766,0,0.2727,0.25908
1388,-0.124600,0.495453,37.7743,-0.026601,0,0.6250,0.25905
1389,-0.129508,0.513021,75.2197,-0.034045,0,0.3448,0.25902
1390,-0.137329,0.542941,66.4603,-0.038481,0,0.6316,0.25899
1391,-0.131408,0.520366,26.3094,-0.014705,0,0.8125,0.25897
1392,-0.130275,0.516006,49.0713,-0.033103,0,0.7222,0.25894
1393,-0.126531,0.501264,77.4373,-0.047403,1,0.4167,0.25891
1394,-0.136008,0.537681,79.1841,-0.050621,0,0.5000,0.25888
1395,-0.130424,0.514611,75.8079,-0.039119,0,0.4706,0.25885
1396,-0.129727,0.513321,60.6414,-0.039926,0,0.3077,0.25882
1397,-0.122019,0.484327,36.4740,-0.019360,0,0.7619,0.25879
1398,-0.123297,0.489817,31.7075,-0.025045,0,0.8571,0.25876
1399,-0.131430,0.520767,91.9001,-0.052902,0,0.4375,0.25873
1400,-0.132701,0.524890,40.6356,-0.024516,0,0.5294,0.25870
1401,-0.125250,0.497562,71.7920,-0.042061,0,0.4878,0.25867
1402,-0.129381,0.508908,79.0718,-0.039390,0,0.5357,0.25864
1403,-0.132759,0.522693,36.9167,-0.025346,0,0.8125,0.25861
1404,-0.132157,0.519483,61.2371,-0.030763,0,0.3158,0.25858
1405,-0.123337,0.485093,83.3594,-0.042015,0,0.3000,0.25855
1406,-0.134040,0.528185,50.7054,-0.034717,0,0.4138,0.25852
1407,-0.132455,0.523144,50.0707,-0.022166,0,0.5484,0.25849
1408,-0.125960,0.496651,41.0839,-0.029674,0,0.5625,0.25846
1409,-0.130998,0.517051,94.5577,-0.052699,0,0.3514,0.25843
1410,-0.129127,0.510214,25.3991,-0.023487,1,0.6875,0.25840
1411,-0.127025,0.502036,67.7357,-0.039138,1,0.2308,0.25838
1412,-0.130481,0.514505,69.6700,-0.050575,0,0.6333,0.25835
1413,-0.132496,0.522802,50.5623,-0.030380,0,0.4737,0.25832
1414,-0.129126,0.510303,64.0129,-0.048828,0,0.7500,0.25829
1415,-0.144337,0.566965,48.2534,-0.036590,1,0.6000,0.25826
1416,-0.136593,0.537192,67.3344,-0.042301,0,0.3929,0.25823
1417,-0.125739,0.497791,54.2406,-0.026849,1,0.5000,0.25820
1418,-0.126604,0.500282,44.9826,-0.025599,1,0.6000,0.25817
1419,-0.133973,0.528991,53.3825,-0.030938,0,0.4286,0.25814
1420,-0.127835,0.504326,61.2814,-0.034083,0,0.4359,0.25811
1421,-0.131619,0.520267,30.7438,-0.029406,0,0.8605,0.25808
1422,-0.132724,0.523940,49.7716,-0.037848,0,0.7143,0.25805
1423,-0.132803,0.525719,61.0675,-0.029404,0,0.3929,0.25802
1424,-0.130276,0.514844,76.2170,-0.038902,0,0.3810,0.25799
1425,-0.131766,0.520347,94.4485,-0.058460,1,0.1765,0.25796
1426,-0.134315,0.530212,55.3711,-0.030662,0,0.4848,0.25793
1427,-0.129789,0.511236,35.1828,-0.021720,0,0.5484,0.25790
1428,-0.138642,0.546440,52.0932,-0.039198,1,0.7333,0.25787
1429,-0.130323,0.515087,23.9404,-0.019509,0,0.7500,0.25784
1430,-0.123973,0.492178,46.5532,-0.023615,1,0.3810,0.25782
1431,-0.130074,0.511900,63.3989,-0.039979,0,0.6818,0.25779
1432,-0.142720,0.562092,20.6412,-0.010817,1,0.5714,0.25776
1433,-0.132493,0.524619,43.7160,-0.019315,0,0.5152,0.25773
1434,-0.130602,0.516434,33.2099,-0.022452,0,0.7500,0.25770
1435,-0.132362,0.522619,73.5609,-0.050490,0,0.2703,0.25767
1436,-0.133195,0.525650,51.1277,-0.033443,0,0.5789,0.25764
1437,-0.130542,0.516226,67.1866,-0.039797,0,0.4000,0.25761
1438,-0.123922,0.491735,55.5362,-0.034502,0,0.3333,0.25758
1439,-0.122318,0.483813,32.2781,-0.015594,0,0.4444,0.25755
1440,-0.125227,0.495236,93.5887,-0.048840,0,0.4082,0.25752
1441,-0.137511,0.543501,35.3112,-0.023980,1,0.5294,0.25749
1442,-0.137954,0.543156,40.3362,-0.028729,1,0.5333,0.25746
1443,-0.132054,0.522452,61.4326,-0.034161,0,0.3529,0.25743
1444,-0.134873,0.534426,62.9542,-0.039410,0,0.3333,0.25740
1445,-0.137026,0.541687,63.0129,-0.036448,0,0.5238,0.25737
1446,-0.133056,0.527101,72.8874,-0.043853,0,0.5172,0.25734
1447,-0.126366,0.500613,14.6999,-0.006796,0,0.8000,0.25731
1448,-0.125798,0.501003,87.4995,-0.050661,0,0.4333,0.25728
1449,-0.122007,0.483447,47.6886,-0.029601,1,0.6875,0.25725
1450,-0.127372,0.505990,39.7318,-0.028356,1,0.4118,0.25722
1451,-0.127928,0.507318,84.6145,-0.043746,0,0.4286,0.25720
1452,-0.135510,0.536094,49.5587,-0.032699,1,0.4333,0.25717
1453,-0.135572,0.536635,89.7752,-0.048039,0,0.2045,0.25714
1454,-0.133279,0.529489,56.5957,-0.029875,1,0.5000,0.25711
1455,-0.127619,0.505585,64.1535,-0.035723,0,0.5556,0.25708
1456,-0.140002,0.554889,75.0328,-0.038884,0,0.4286,0.25705
1457,-0.128412,0.509615,92.0195,-0.049325,0,0.1905,0.25702
1458,-0.132997,0.527741,30.3858,-0.013529,0,0.6429,0.25699
1459,-0.140652,0.554823,81.6752,-0.046950,0,0.5161,0.25696
1460,-0.133146,0.526697,64.1436,-0.035238,1,0.4444,0.25693
1461,-0.130468,0.516547,66.7963,-0.038416,0,0.4167,0.25690
1462,-0.125227,0.497305,33.4005,-0.025071,1,0.7241,0.25687
1463,-0.132152,0.524522,63.0479,-0.044094,1,0.3667,0.25684
1464,-0.120336,0.480146,35.9093,-0.021799,0,0.5455,0.25681
1465,-0.127492,0.506664,56.6414,-0.040188,0,0.7895,0.25678
1466,-0.129166,0.512213,40.7702,-0.026366,0,0.6842,0.25675
1467,-0.136091,0.540001,83.4722,-0.055020,0,0.4630,0.25672
1468,-0.129090,0.511087,31.5483,-0.020741,0,0.8235,0.25669
1469,-0.133043,0.527910,40.3976,-0.037625,0,0.8780,0.25666
1470,-0.132565,0.525828,73.0096,-0.050122,0,0.4667,0.25664
1471,-0.120620,0.479122,40.4337,-0.020291,1,0.5556,0.25661
1472,-0.124966,0.495599,56.2172,-0.039789,0,0.5312,0.25658
1473,-0.143637,0.571658,59.3812,-0.032242,0,0.4706,0.25655
1474,-0.129535,0.513908,48.0337,-0.035347,0,0.6500,0.25652
1475,-0.123601,0.492807,47.0067,-0.024255,0,0.4800,0.25649
1476,-0.129081,0.513042,84.2059,-0.045711,0,0.3590,0.25646
1477,-0.125656,0.498849,59.6039,-0.039681,0,0.7027,0.25643
1478,-0.128028,0.509876,95.7522,-0.053949,0,0.4600,0.25640
1479,-0.129564,0.515645,50.8199,-0.029990,0,0.5000,0.25637
1480,-0.133980,0.533603,58.9385,-0.039494,0,0.3810,0.25634
1481,-0.132358,0.525855,33.7717,-0.018848,0,0.4706,0.25631
1482,-0.128564,0.510603,74.0738,-0.039588,0,0.2381,0.25628
1483,-0.126757,0.503283,68.7300,-0.033946,0,0.5312,0.25625
1484,-0.126588,0.501534,35.2935,-0.024640,0,0.7143,0.25622
1485,-0.131948,0.524680,60.2723,-0.038187,1,0.5217,0.25619
1486,-0.126069,0.500757,43.4952,-0.029190,1,0.4375,0.25616
1487,-0.122840,0.489729,34.6972,-0.028145,0,0.6970,0.25613
1488,-0.129624,0.516536,56.7964,-0.035089,0,0.5789,0.25610
1489,-0.128455,0.510388,73.1282,-0.043497,0,0.5312,0.25607
1490,-0.122243,0.488623,61.0648,-0.034652,0,0.4545,0.25604
1491,-0.128759,0.510869,31.8086,-0.020492,0,0.6786,0.25602
1492,-0.127683,0.506199,64.3812,-0.039131,0,0.5926,0.25599
1493,-0.124742,0.498203,57.3260,-0.028216,0,0.3000,0.25596
1494,-0.129170,0.512559,31.9026,-0.013042,0,0.7500,0.25593
1495,-0.132127,0.525963,66.1224,-0.039329,0,0.3810,0.25590
1496,-0.128856,0.512271,61.0171,-0.038709,0,0.4444,0.25587
1497,-0.131727,0.523271,76.4140,-0.045539,1,0.3889,0.25584
1498,-0.129936,0.516270,38.8657,-0.021286,0,0.5517,0.25581
1499,-0.120377,0.479384,113.1432,-0.046262,0,0.3478,0.25578
1500,-0.131940,0.525108,44.1133,-0.025505,0,0.6250,0.25575
1501,-0.137549,0.546084,59.8483,-0.032298,1,0.3478,0.25572
1502,-0.138141,0.548658,87.7371,-0.053261,0,0.4634,0.25569
1503,-0.136099,0.540912,68.5543,-0.032113,0,0.4348,0.25566
1504,-0.130408,0.520036,41.0541,-0.023548,0,0.5263,0.25563
1505,-0.128667,0.512612,47.6066,-0.028821,0,0.5455,0.25560
1506,-0.120423,0.478640,45.3774,-0.028986,1,0.3571,0.25557
1507,-0.124342,0.495494,21.4492,-0.011388,1,0.7000,0.25554
1508,-0.124662,0.497512,45.1518,-0.026580,0,0.4706,0.25551
1509,-0.125249,0.499216,96.1994,-0.051306,0,0.2750,0.25548
1510,-0.137639,0.546569,70.8558,-0.038839,0,0.3462,0.25545
1511,-0.118584,0.473340,75.0488,-0.048158,0,0.4643,0.25543
1512,-0.129883,0.517182,119.9214,-0.053325,0,0.3261,0.25540
1513,-0.124933,0.497895,55.1971,-0.035108,0,0.5714,0.25537
1514,-0.137440,0.546490,60.4527,-0.029571,0,0.5000,0.25534
1515,-0.127542,0.510579,60.9256,-0.037344,1,0.4615,0.25531
1516,-0.135389,0.539204,78.2196,-0.043175,1,0.2941,0.25528
1517,-0.137164,0.546591,96.6075,-0.051434,0,0.2439,0.25525
1518,-0.131975,0.525818,95.7602,-0.053873,0,0.4737,0.25522
1519,-0.127301,0.507390,48.4576,-0.035351,0,0.7059,0.25519
1520,-0.120666,0.483726,65.7894,-0.044942,0,0.4074,0.25516
1521,-0.129033,0.513986,73.1811,-0.041544,0,0.4483,0.25513
1522,-0.132422,0.529464,41.0736,-0.026703,0,0.5385,0.25510
1523,-0.132541,0.530062,30.2378,-0.016162,1,0.6667,0.25507
1524,-0.129336,0.517562,37.4140,-0.032508,0,0.7931,0.25504
1525,-0.131099,0.521469,90.1134,-0.049539,0,0.4103,0.25501
1526,-0.125455,0.502184,89.8893,-0.053127,0,0.6216,0.25498
1527,-0.129529,0.516634,82.6919,-0.052582,1,0.5000,0.25495
1528,-0.132429,0.528511,86.6617,-0.050273,0,0.4500,0.25492
1529,-0.133254,0.531687,57.4994,-0.032419,1,0.4583,0.25489
1530,-0.135164,0.538863,88.4823,-0.052615,0,0.5357,0.25487
1531,-0.123111,0.491867,45.3049,-0.030311,0,0.6000,0.25484
1532,-0.133366,0.531328,34.2889,-0.020819,0,0.5882,0.25481
1533,-0.123717,0.493387,50.7010,-0.032125,0,0.5909,0.25478
1534,-0.132144,0.527263,42.3575,-0.019346,0,0.5556,0.25475
1535,-0.130273,0.520565,67.5505,-0.042378,1,0.5806,0.25472
1536,-0.135285,0.543150,47.9078,-0.024121,0,0.5789,0.25469
1537,-0.127829,0.512187,90.5824,-0.045218,1,0.3095,0.25466
1538,-0.122486,0.491160,48.4266,-0.029081,0,0.5417,0.25463
1539,-0.133964,0.535600,73.1414,-0.047122,0,0.5238,0.25460
1540,-0.124819,0.500191,43.3764,-0.026647,1,0.5789,0.25457
1541,-0.135356,0.539410,52.1996,-0.030956,1,0.4828,0.25454
1542,-0.135927,0.542150,55.2523,-0.028579,0,0.6000,0.25451
1543,-0.135406,0.540336,51.6681,-0.028248,1,0.4800,0.25448
1544,-0.135241,0.540356,54.6784,-0.030297,1,0.4737,0.25445
1545,-0.124317,0.498537,40.4678,-0.026679,1,0.6667,0.25442
1546,-0.132925,0.530405,48.2015,-0.025585,0,0.7143,0.25439
1547,-0.126736,0.507846,44.6236,-0.020820,0,0.5625,0.25436
1548,-0.127187,0.508982,93.6884,-0.047427,0,0.4186,0.25433
1549,-0.133386,0.532651,45.9390,-0.025126,1,0.4375,0.25430
1550,-0.136362,0.544746,49.5151,-0.026993,1,0.5312,0.25427
1551,-0.127408,0.511724,42.7708,-0.032747,0,0.8000,0.25425
1552,-0.132743,0.530719,43.6933,-0.020782,0,0.4545,0.25422
1553,-0.119740,0.480392,41.1037,-0.032198,0,0.6087,0.25419
1554,-0.125730,0.502601,54.6584,-0.030069,0,0.5926,0.25416
1555,-0.131190,0.524513,47.5112,-0.030728,1,0.6000,0.25413
1556,-0.133823,0.536182,77.1051,-0.041764,0,0.3077,0.25410
1557,-0.119974,0.483920,20.1358,-0.013576,1,0.4444,0.25407
1558,-0.128500,0.517109,41.9753,-0.033622,1,0.5556,0.25404
1559,-0.128114,0.513110,49.9652,-0.027250,0,0.6800,0.25401
1560,-0.127433,0.509451,19.7964,-0.014980,0,0.7333,0.25398
1561,-0.124286,0.498702,38.3145,-0.021689,0,0.5294,0.25395
1562,-0.122648,0.490913,65.9342,-0.037636,0,0.3636,0.25392
1563,-0.137030,0.548824,51.2439,-0.032524,0,0.4375,0.25389
1564,-0.122229,0.489554,51.5693,-0.032811,0,0.5217,0.25386
1565,-0.128065,0.512934,89.3267,-0.047676,1,0.5000,0.25383
1566,-0.124283,0.497635,83.8194,-0.053511,0,0.5000,0.25380
1567,-0.131782,0.527951,68.9648,-0.040923,0,0.6207,0.25377
1568,-0.120418,0.483449,88.7026,-0.049393,0,0.6471,0.25374
1569,-0.127247,0.510439,70.4592,-0.035113,0,0.4571,0.25371
1570,-0.126312,0.506834,50.5081,-0.030089,0,0.5000,0.25368
1571,-0.128387,0.513370,31.8037,-0.017170,0,0.5333,0.25366
1572,-0.123336,0.495646,43.4626,-0.029149,0,0.7500,0.25363
1573,-0.133084,0.534308,79.4229,-0.038199,1,0.5000,0.25360
1574,-0.124394,0.500013,45.8659,-0.027160,1,0.6071,0.25357
1575,-0.130307,0.522175,62.2699,-0.034613,0,0.4545,0.25354
1576,-0.127443,0.511144,81.7220,-0.042368,0,0.3333,0.25351
1577,-0.133042,0.535157,77.9518,-0.043737,0,0.4583,0.25348
1578,-0.127907,0.512978,54.9683,-0.027806,0,0.3500,0.25345
1579,-0.131707,0.529144,48.5874,-0.027917,1,0.6800,0.25342
1580,-0.132732,0.531518,71.5940,-0.042840,0,0.4286,0.25339
1581,-0.127796,0.513759,77.2520,-0.047195,0,0.3953,0.25336
1582,-0.131280,0.526666,28.1399,-0.024505,0,0.8649,0.25333
1583,-0.132368,0.530356,50.4114,-0.033558,0,0.4000,0.25330
1584,-0.134252,0.538077,77.5175,-0.045182,0,0.2093,0.25327
1585,-0.132935,0.533580,60.8770,-0.035504,0,0.5484,0.25324
1586,-0.129646,0.521295,55.7610,-0.035004,0,0.7826,0.25321
1587,-0.139172,0.557574,62.6172,-0.033943,0,0.4583,0.25318
1588,-0.129726,0.522002,44.5433,-0.027006,0,0.4783,0.25315
1589,-0.130582,0.524287,56.9068,-0.036613,1,0.5333,0.25312
1590,-0.128421,0.516693,54.0743,-0.033077,0,0.6923,0.25310
1591,-0.130518,0.526029,68.9669,-0.041241,1,0.4359,0.25307
1592,-0.131538,0.527796,51.7938,-0.031280,0,0.7500,0.25304
1593,-0.135115,0.541505,56.5465,-0.035154,0,0.3611,0.25301
1594,-0.131283,0.528182,71.6598,-0.045610,0,0.4906,0.25298
1595,-0.131681,0.529769,116.5924,-0.059654,0,0.2955,0.25295
1596,-0.124796,0.503539,41.6623,-0.027350,0,0.7333,0.25292
1597,-0.127843,0.514196,35.5218,-0.020938,0,0.8000,0.25289
1598,-0.130145,0.524067,44.5723,-0.026408,1,0.5294,0.25286
1599,-0.137047,0.550613,65.8994,-0.039988,1,0.3448,0.25283
